jackknife_resample,min,median,max,q95,q975,q99,q995,ratio
796,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
797,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
798,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
799,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
800,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
801,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
802,0.6982296883332177,0.8795906407962973,4.0803625256695835,2.495331247258171,2.7423951446393118,2.7595460046144744,4.0803625256695835,5.843868563380683
803,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
804,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
805,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
806,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
807,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
808,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
809,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
810,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
811,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
812,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
813,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
814,0.7029409560544742,0.8785543601110475,4.035359760117926,2.538139456627304,2.745793803957797,2.7764220416963474,4.035359760117926,5.74068095671638
815,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
816,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
817,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
818,0.69882245835228185,0.8773820506118687,4.372939654365409,2.4906566785495854,2.5052788193823865,2.9231383097513786,3.835945104055141,6.257583170232024
819,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
820,0.6975764026445751,0.8843322847320236,4.175802180331572,2.442230165429201,2.506261084365286,2.9053398763906446,4.175802180331572,5.986157450998527
821,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
822,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
823,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
824,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
825,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
826,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
827,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
828,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
829,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
830,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
831,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
832,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
833,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
834,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
835,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
836,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
837,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
838,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
839,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
840,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
841,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
842,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
843,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
844,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
845,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
846,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
847,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
848,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
849,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
850,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
851,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
852,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
853,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
854,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
855,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
856,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
857,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
858,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
859,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
860,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
861,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
862,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
863,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
864,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
865,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
866,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
867,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
868,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
869,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
870,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
871,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
872,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
873,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
874,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
875,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
876,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
877,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
878,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
879,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
880,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
881,0.6982296883332177,0.8795906407962973,4.0803625256695835,2.495331247258171,2.7423951446393118,2.7595460046144744,4.0803625256695835,5.843868563380683
882,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
883,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
884,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
885,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
886,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
887,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
888,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
889,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
890,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
891,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
892,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
893,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
894,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
895,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
896,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
897,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
898,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
899,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
900,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
901,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
902,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
903,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
904,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
905,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
906,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
907,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
908,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
909,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
910,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
911,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
912,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
913,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
914,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
915,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
916,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
917,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
918,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
919,0.6978772370583779,0.8826604536432909,4.031524683439328,2.4889980444401756,2.736558380972604,2.7778601954508217,4.031524683439328,5.776839348468517
920,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
921,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
922,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
923,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
924,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
925,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
926,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
927,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
928,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
929,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
930,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
931,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
932,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
933,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
934,0.7000239254565316,0.8807617564566119,4.0369008330561424,2.4887192311642723,2.734607371281534,2.7758441393445157,4.0369008330561424,5.766804085193823
935,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
936,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
937,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
938,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
939,0.6978772370583779,0.8826604536432909,4.031524683439328,2.4889980444401756,2.736558380972604,2.7778601954508217,4.031524683439328,5.776839348468517
940,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
941,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
942,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
943,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
944,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
945,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
946,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
947,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
948,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
949,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
950,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
951,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
952,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
953,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
954,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
955,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
956,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
957,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
958,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
959,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
960,0.6984365186261419,0.876854223529774,4.125007603456367,2.513821363440355,2.6192687949470868,2.742804100444432,4.125007603456367,5.906059453435303
961,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
962,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
963,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
964,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
965,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
966,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
967,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
968,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
